id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,normalized_emp_length,emp_length_category
52422,32,51000,RENT,6.0,PERSONAL,B,1800,11.49,0.04,N,9,0,corrupted_PERSONAL,RENT_32,0.14634146341463414,Senior
52423,29,52000,RENT,0.0,EDUCATION,D,5000,14.59,0.1,N,9,1,corrupted_EDUCATION,RENT_29,0.0,Junior
52424,30,87000,RENT,1.0,HOMEIMPROVEMENT,B,6600,10.62,0.08,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_30,0.024390243902439025,Junior
52425,24,38400,RENT,1.0,PERSONAL,C,12000,12.87,0.31,N,4,0,corrupted_PERSONAL,RENT_24,0.024390243902439025,Junior
52426,30,55000,RENT,1.0,EDUCATION,D,20000,14.61,0.36,N,10,1,corrupted_EDUCATION,RENT_30,0.024390243902439025,Junior
52427,26,50000,RENT,5.0,PERSONAL,B,300000,11.58,0.06,N,2,0,corrupted_PERSONAL,RENT_26,0.12195121951219512,Mid-level
52428,45,48996,RENT,8.0,MEDICAL,B,5000,9.88,0.1,N,15,0,corrupted_MEDICAL,RENT_45,0.1951219512195122,Senior
52429,26,58000,RENT,0.0,EDUCATION,C,300000,13.16,0.05,N,2,0,corrupted_EDUCATION,RENT_26,0.0,Junior
52430,22,36000,RENT,0.0,VENTURE,G,13750,21.21,0.36,N,4,1,corrupted_VENTURE,RENT_22,0.0,Junior
52431,37,50000,RENT,2.0,EDUCATION,B,10000,9.91,0.2,N,11,0,corrupted_EDUCATION,RENT_37,0.04878048780487805,Mid-level
52432,30,55000,RENT,11.0,DEBTCONSOLIDATION,missing,10000,14.72,0.18,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_30,0.2682926829268293,Senior
52433,29,36000,RENT,0.9005572841139848,EDUCATION,A,9000,7.14,0.25,N,9,0,corrupted_EDUCATION,RENT_29,0.021964811807658167,Junior
52434,22,45000,RENT,2.0,DEBTCONSOLIDATION,B,300000,11.11,0.07,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,0.04878048780487805,Mid-level
52435,35,100000,RENT,0.0,PERSONAL,B,1000000,9.99,0.1,N,9,0,corrupted_PERSONAL,RENT_35,0.0,Junior
52436,26,45000,RENT,10.0,HOMEIMPROVEMENT,C,1480000,13.57,0.32,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_26,0.24390243902439024,Senior
52437,33,95000,RENT,0.0,DEBTCONSOLIDATION,A,4000,7.14,0.04,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_33,0.0,Junior
52438,24,120000,RENT,8.0,HOMEIMPROVEMENT,missing,600000,7.88,0.05,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.1951219512195122,Senior
52439,32,64500,RENT,8.0,DEBTCONSOLIDATION,D,1200,16.29,0.02,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_32,0.1951219512195122,Senior
52440,27,44000,RENT,4.0,VENTURE,D,10000,15.65,0.23,N,5,1,corrupted_VENTURE,RENT_27,0.0975609756097561,Mid-level
52441,22,30000,RENT,7.325042735982576,DEBTCONSOLIDATION,C,6000,15.23,0.2,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,0.1786595789264043,Senior
52442,22,30000,RENT,-1.419173612114066,MEDICAL,A,950000,6.62,0.32,N,2,1,corrupted_MEDICAL,RENT_22,-0.03461399053936746,Junior
52443,24,30000,RENT,2.0,VENTURE,D,10000,15.65,0.33,N,3,1,corrupted_VENTURE,RENT_24,0.04878048780487805,Mid-level
52444,29,74476,RENT,7.0,HOMEIMPROVEMENT,A,10500,8.49,0.15,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.17073170731707318,Senior
52445,30,95000,RENT,2.0,PERSONAL,B,10000,10.37,0.11,N,9,0,corrupted_PERSONAL,RENT_30,0.04878048780487805,Mid-level
52446,29,42000,RENT,0.0,DEBTCONSOLIDATION,B,600000,11.48,0.14,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_29,0.0,Junior
52447,25,35820,RENT,0.0,PERSONAL,A,3275,5.42,0.09,N,3,0,corrupted_PERSONAL,RENT_25,0.0,Junior
52448,23,65000,RENT,5.0,PERSONAL,B,10000,9.88,0.15,N,4,0,corrupted_PERSONAL,RENT_23,0.12195121951219512,Mid-level
52449,32,43000,RENT,0.06922697449032622,MEDICAL,A,15000,7.49,0.35,N,6,0,corrupted_MEDICAL,RENT_32,0.001688462792446981,Junior
52450,22,52000,RENT,4.0,PERSONAL,missing,20000,7.51,0.38,N,2,1,corrupted_PERSONAL,RENT_22,0.0975609756097561,Mid-level
52451,21,32000,RENT,2.0,PERSONAL,C,11000,13.57,0.34,N,4,1,corrupted_PERSONAL,RENT_21,0.04878048780487805,Mid-level
52452,35,58570,RENT,8.0,MEDICAL,A,10400,7.88,0.17,N,9,0,corrupted_MEDICAL,RENT_35,0.1951219512195122,Senior
52453,27,64500,RENT,2.0,EDUCATION,missing,12000,10.37,0.19,N,10,0,corrupted_EDUCATION,RENT_27,0.04878048780487805,Mid-level
52454,36,84000,RENT,5.0,EDUCATION,D,2100000,15.31,0.25,N,15,0,corrupted_EDUCATION,RENT_36,0.12195121951219512,Mid-level
52455,29,170000,RENT,6.0,HOMEIMPROVEMENT,missing,12000,11.49,0.07,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.14634146341463414,Senior
52456,25,72000,RENT,9.0,DEBTCONSOLIDATION,A,10000,7.9,0.14,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,0.21951219512195122,Senior
52457,23,85000,RENT,7.0,EDUCATION,A,420000,9.32,0.05,N,2,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
52458,22,58000,RENT,6.0,EDUCATION,A,5900,6.76,0.1,N,4,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
52459,22,72000,RENT,9.344416868335186,MEDICAL,A,6000,6.54,0.08,N,3,0,corrupted_MEDICAL,RENT_22,0.22791260654476064,Senior
52460,24,85000,RENT,1.0,VENTURE,C,1600000,12.53,0.18,N,4,0,corrupted_VENTURE,RENT_24,0.024390243902439025,Junior
52461,22,37200,RENT,7.209350711211221,VENTURE,A,6000,7.9,0.16,N,2,0,corrupted_VENTURE,RENT_22,0.17583782222466393,Senior
52462,25,227500,RENT,3.0,HOMEIMPROVEMENT,C,2500000,12.53,0.11,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_25,0.07317073170731707,Mid-level
52463,25,66000,RENT,5.0,DEBTCONSOLIDATION,C,6000,14.65,0.09,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_25,0.12195121951219512,Mid-level
52464,23,90000,RENT,12.027033695509832,EDUCATION,A,10000,8.49,0.11,N,4,0,corrupted_EDUCATION,RENT_23,0.2933422852563374,Senior
52465,21,24996,RENT,2.0,MEDICAL,A,8500,7.51,0.35,N,2,0,corrupted_MEDICAL,RENT_21,0.04878048780487805,Mid-level
52466,36,38400,RENT,5.0,PERSONAL,B,10000,11.71,0.26,N,11,0,corrupted_PERSONAL,RENT_36,0.12195121951219512,Mid-level
52467,24,56000,RENT,-6.283222911326328,EDUCATION,A,13000,9.63,0.23,N,4,0,corrupted_EDUCATION,RENT_24,-0.15324933930064213,Junior
52468,23,70000,RENT,5.0,EDUCATION,missing,4000,10.25,0.06,N,2,0,corrupted_EDUCATION,RENT_23,0.12195121951219512,Mid-level
52469,23,44000,RENT,7.0,EDUCATION,D,10000,14.74,0.23,N,4,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
52470,22,45000,RENT,13.824532274780834,VENTURE,A,1000000,7.51,0.22,N,3,0,corrupted_VENTURE,RENT_22,0.33718371401904473,Senior
52471,23,60000,RENT,0.0,EDUCATION,B,15000,9.62,0.25,N,4,0,corrupted_EDUCATION,RENT_23,0.0,Junior
52472,31,54996,RENT,5.0,PERSONAL,C,5000,12.54,0.09,N,10,0,corrupted_PERSONAL,RENT_31,0.12195121951219512,Mid-level
52473,27,54000,RENT,11.0,EDUCATION,A,12000,6.62,0.22,N,7,0,corrupted_EDUCATION,RENT_27,0.2682926829268293,Senior
52474,24,63996,RENT,8.0,DEBTCONSOLIDATION,B,1200000,10.25,0.19,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_24,0.1951219512195122,Senior
52475,24,65000,RENT,2.0,PERSONAL,B,10000,9.99,0.15,N,2,0,corrupted_PERSONAL,RENT_24,0.04878048780487805,Mid-level
52476,22,50000,RENT,6.0,EDUCATION,B,5000,11.71,0.1,N,3,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
52477,37,41000,RENT,2.0,MEDICAL,missing,800000,15.65,0.2,N,17,1,corrupted_MEDICAL,RENT_37,0.04878048780487805,Mid-level
52478,23,34560,RENT,1.0,PERSONAL,B,10000,10.59,0.29,N,2,0,corrupted_PERSONAL,RENT_23,0.024390243902439025,Junior
52479,24,40000,RENT,2.0,MEDICAL,missing,1500000,7.88,0.38,N,4,0,corrupted_MEDICAL,RENT_24,0.04878048780487805,Mid-level
52480,22,54000,RENT,-2.166453890809909,PERSONAL,B,4000,11.11,0.07,N,4,0,corrupted_PERSONAL,RENT_22,-0.052840338800241686,Junior
52481,24,50740,RENT,6.0,EDUCATION,C,6000,14.79,0.12,N,4,0,corrupted_EDUCATION,RENT_24,0.14634146341463414,Senior
52482,40,87000,RENT,2.0,EDUCATION,B,800000,12.21,0.09,N,11,0,corrupted_EDUCATION,RENT_40,0.04878048780487805,Mid-level
52483,30,75000,RENT,7.0,EDUCATION,A,1200000,6.03,0.16,N,8,0,corrupted_EDUCATION,RENT_30,0.17073170731707318,Senior
52484,22,64600,RENT,6.0,EDUCATION,C,200000,14.26,0.03,N,4,1,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
52485,32,36000,RENT,2.0,MEDICAL,B,14400,12.42,0.4,N,9,1,corrupted_MEDICAL,RENT_32,0.04878048780487805,Mid-level
52486,29,60000,RENT,3.0,VENTURE,C,10000,13.49,0.17,N,10,0,corrupted_VENTURE,RENT_29,0.07317073170731707,Mid-level
52487,40,60000,RENT,5.0,HOMEIMPROVEMENT,B,12000,11.71,0.2,N,14,0,corrupted_HOMEIMPROVEMENT,RENT_40,0.12195121951219512,Mid-level
52488,31,62500,RENT,3.0,VENTURE,D,2500000,13.67,0.37,N,8,1,corrupted_VENTURE,RENT_31,0.07317073170731707,Mid-level
52489,23,60000,RENT,1.0,DEBTCONSOLIDATION,C,4000,13.11,0.07,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.024390243902439025,Junior
52490,22,45360,RENT,3.0,PERSONAL,A,10000,7.29,0.22,N,3,0,corrupted_PERSONAL,RENT_22,0.07317073170731707,Mid-level
52491,30,36000,RENT,2.0,MEDICAL,A,6000,8.49,0.17,N,10,0,corrupted_MEDICAL,RENT_30,0.04878048780487805,Mid-level
52492,30,37000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.99,0.08,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_30,0.0,Junior
52493,23,35000,RENT,1.0,EDUCATION,A,400000,7.51,0.11,N,4,0,corrupted_EDUCATION,RENT_23,0.024390243902439025,Junior
52494,30,110000,RENT,21.789698577984822,VENTURE,A,6400,9.32,0.06,N,6,0,corrupted_VENTURE,RENT_30,0.5314560628776785,Senior
52495,27,35000,RENT,11.0,DEBTCONSOLIDATION,A,600000,6.99,0.17,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_27,0.2682926829268293,Senior
52496,27,70000,RENT,4.0,MEDICAL,C,3000,13.49,0.04,N,10,0,corrupted_MEDICAL,RENT_27,0.0975609756097561,Mid-level
52497,22,30000,RENT,0.0,PERSONAL,C,12250,12.23,0.42,N,4,1,corrupted_PERSONAL,RENT_22,0.0,Junior
52498,37,60000,RENT,4.0,EDUCATION,D,400000,14.09,0.07,N,13,0,corrupted_EDUCATION,RENT_37,0.0975609756097561,Mid-level
52499,34,135000,RENT,9.177713301088064,MEDICAL,B,8000,10.74,0.06,N,6,0,corrupted_MEDICAL,RENT_34,0.22384666588019667,Senior
52500,26,79500,RENT,9.0,EDUCATION,A,6000,7.68,0.08,N,2,0,corrupted_EDUCATION,RENT_26,0.21951219512195122,Senior
52501,24,59000,RENT,2.0,HOMEIMPROVEMENT,C,7600,14.27,0.13,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.04878048780487805,Mid-level
52502,31,38000,RENT,8.0,VENTURE,A,1000000,7.51,0.26,N,5,0,corrupted_VENTURE,RENT_31,0.1951219512195122,Senior
52503,42,60000,RENT,11.0,VENTURE,C,800000,15.96,0.13,N,17,0,corrupted_VENTURE,RENT_42,0.2682926829268293,Senior
52504,27,110000,RENT,5.0,VENTURE,missing,12000,6.03,0.11,N,10,0,corrupted_VENTURE,RENT_27,0.12195121951219512,Mid-level
52505,30,30000,RENT,1.0,DEBTCONSOLIDATION,C,2500,13.72,0.08,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_30,0.024390243902439025,Junior
52506,30,132000,RENT,3.0,HOMEIMPROVEMENT,C,3000,15.23,0.02,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_30,0.07317073170731707,Mid-level
52507,29,60000,RENT,13.974811746610005,PERSONAL,A,500000,8.49,0.08,N,9,0,corrupted_PERSONAL,RENT_29,0.34084906699048795,Senior
52508,31,54996,RENT,3.0,HOMEIMPROVEMENT,B,600000,10.75,0.11,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_31,0.07317073170731707,Mid-level
52509,30,50000,RENT,0.0,EDUCATION,A,600000,6.05,0.12,N,10,0,corrupted_EDUCATION,RENT_30,0.0,Junior
52510,31,60000,RENT,2.0,MEDICAL,A,620000,8.59,0.1,N,10,0,corrupted_MEDICAL,RENT_31,0.04878048780487805,Mid-level
52511,23,37000,RENT,3.0,DEBTCONSOLIDATION,missing,1400000,13.49,0.37,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_23,0.07317073170731707,Mid-level
52512,29,43000,RENT,7.0,EDUCATION,B,1000000,10.95,0.23,N,5,0,corrupted_EDUCATION,RENT_29,0.17073170731707318,Senior
52513,29,65000,RENT,7.883391073736957,VENTURE,A,700000,7.29,0.11,N,7,0,corrupted_VENTURE,RENT_29,0.19227783106675503,Senior
52514,22,60000,RENT,6.0,MEDICAL,B,3000,11.86,0.05,N,4,0,corrupted_MEDICAL,RENT_22,0.14634146341463414,Senior
52515,23,70000,RENT,7.0,VENTURE,B,10000,9.88,0.14,N,3,0,corrupted_VENTURE,RENT_23,0.17073170731707318,Senior
52516,25,90000,RENT,9.0,EDUCATION,B,7000,11.71,0.08,N,4,0,corrupted_EDUCATION,RENT_25,0.21951219512195122,Senior
52517,29,40000,RENT,9.0,MEDICAL,B,1000000,11.99,0.25,N,9,0,corrupted_MEDICAL,RENT_29,0.21951219512195122,Senior
52518,22,45000,RENT,7.180582575328529,VENTURE,A,5000,7.51,0.11,N,3,0,corrupted_VENTURE,RENT_22,0.17513616037386656,Senior
52519,24,43200,RENT,8.0,MEDICAL,C,6000,13.49,0.14,N,4,0,corrupted_MEDICAL,RENT_24,0.1951219512195122,Senior
52520,21,54000,RENT,5.0,VENTURE,C,1200,14.27,0.02,N,3,0,corrupted_VENTURE,RENT_21,0.12195121951219512,Mid-level
52521,29,60000,RENT,4.0,VENTURE,C,10000,12.73,0.17,N,5,0,corrupted_VENTURE,RENT_29,0.0975609756097561,Mid-level
52522,22,30000,RENT,2.0,EDUCATION,D,3600,14.96,0.12,N,4,1,corrupted_EDUCATION,RENT_22,0.04878048780487805,Mid-level
52523,23,99855,RENT,1.1695631726967441,VENTURE,E,1500000,17.06,0.15,N,4,0,corrupted_VENTURE,RENT_23,0.028525931041384005,Junior
52524,27,130000,RENT,3.0,PERSONAL,A,5000,7.68,0.04,N,7,0,corrupted_PERSONAL,RENT_27,0.07317073170731707,Mid-level
52525,26,85000,RENT,10.0,PERSONAL,B,15000,10.65,0.18,N,4,0,corrupted_PERSONAL,RENT_26,0.24390243902439024,Senior
52526,25,49500,RENT,5.0,HOMEIMPROVEMENT,B,600000,10.36,0.12,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,0.12195121951219512,Mid-level
52527,32,36000,RENT,9.0,MEDICAL,C,150000,14.79,0.04,N,8,0,corrupted_MEDICAL,RENT_32,0.21951219512195122,Senior
52528,25,86000,RENT,4.0,PERSONAL,A,6000,7.51,0.07,N,2,0,corrupted_PERSONAL,RENT_25,0.0975609756097561,Mid-level
52529,45,110000,RENT,3.0,PERSONAL,B,9000,11.11,0.08,N,13,0,corrupted_PERSONAL,RENT_45,0.07317073170731707,Mid-level
52530,36,60000,RENT,2.0,EDUCATION,missing,2500,10.59,0.04,N,14,0,corrupted_EDUCATION,RENT_36,0.04878048780487805,Mid-level
52531,25,48000,RENT,8.0,EDUCATION,A,7000,8.49,0.15,N,2,0,corrupted_EDUCATION,RENT_25,0.1951219512195122,Senior
52532,23,51000,RENT,3.0,EDUCATION,A,20000,6.54,0.39,N,4,1,corrupted_EDUCATION,RENT_23,0.07317073170731707,Mid-level
52533,24,55000,RENT,8.0,HOMEIMPROVEMENT,A,12000,8.49,0.22,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.1951219512195122,Senior
52534,29,120000,RENT,13.0,MEDICAL,A,1200000,5.79,0.1,N,9,0,corrupted_MEDICAL,RENT_29,0.3170731707317073,Senior
52535,28,75000,RENT,0.0,VENTURE,missing,1200000,8.94,0.16,N,6,0,corrupted_VENTURE,RENT_28,0.0,Junior
52536,23,48000,RENT,7.0,MEDICAL,C,1000,15.27,0.02,N,3,0,corrupted_MEDICAL,RENT_23,0.17073170731707318,Senior
52537,27,24000,RENT,2.0,MEDICAL,C,600000,13.48,0.25,N,8,0,corrupted_MEDICAL,RENT_27,0.04878048780487805,Mid-level
52538,24,41916,RENT,2.0,MEDICAL,B,7000,10.36,0.17,N,3,0,corrupted_MEDICAL,RENT_24,0.04878048780487805,Mid-level
52539,24,50000,RENT,-5.6295437734645475,MEDICAL,B,10000,11.49,0.2,N,3,0,corrupted_MEDICAL,RENT_24,-0.13730594569425725,Junior
52540,39,75000,RENT,21.0,VENTURE,A,12000,6.62,0.16,N,13,0,corrupted_VENTURE,RENT_39,0.5121951219512195,Senior
52541,21,32000,RENT,5.0,PERSONAL,A,9000,7.49,0.28,N,2,0,corrupted_PERSONAL,RENT_21,0.12195121951219512,Mid-level
52542,31,86000,RENT,4.0,EDUCATION,B,9600,10.99,0.11,N,5,0,corrupted_EDUCATION,RENT_31,0.0975609756097561,Mid-level
52543,25,56004,RENT,9.0,MEDICAL,A,5000,7.49,0.09,N,4,0,corrupted_MEDICAL,RENT_25,0.21951219512195122,Senior
52544,25,52800,RENT,2.0,PERSONAL,A,5600,7.29,0.11,N,4,0,corrupted_PERSONAL,RENT_25,0.04878048780487805,Mid-level
52545,30,41000,RENT,1.0,MEDICAL,C,5000,13.85,0.12,N,9,0,corrupted_MEDICAL,RENT_30,0.024390243902439025,Junior
52546,36,48000,RENT,8.0,PERSONAL,A,600000,5.42,0.13,N,15,0,corrupted_PERSONAL,RENT_36,0.1951219512195122,Senior
52547,25,200000,RENT,1.0,PERSONAL,B,5000,10.08,0.03,N,3,0,corrupted_PERSONAL,RENT_25,0.024390243902439025,Junior
52548,22,48000,RENT,2.0,VENTURE,missing,800000,11.36,0.17,N,3,0,corrupted_VENTURE,RENT_22,0.04878048780487805,Mid-level
52549,31,75000,RENT,2.0,MEDICAL,C,1300000,13.57,0.17,N,10,0,corrupted_MEDICAL,RENT_31,0.04878048780487805,Mid-level
52550,23,48000,RENT,2.0,EDUCATION,missing,1000000,12.99,0.21,N,2,0,corrupted_EDUCATION,RENT_23,0.04878048780487805,Mid-level
52551,28,30000,RENT,7.0,PERSONAL,B,7000,9.62,0.23,N,7,0,corrupted_PERSONAL,RENT_28,0.17073170731707318,Senior
52552,35,37000,RENT,2.0,HOMEIMPROVEMENT,missing,2000,7.66,0.05,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_35,0.04878048780487805,Mid-level
52553,37,65000,RENT,19.0,PERSONAL,missing,18500,16.0,0.28,N,12,0,corrupted_PERSONAL,RENT_37,0.4634146341463415,Senior
52554,24,30000,RENT,19.295917767385262,MEDICAL,A,4000,7.74,0.13,N,4,0,corrupted_MEDICAL,RENT_24,0.47063214066793324,Senior
52555,24,95000,RENT,7.0,HOMEIMPROVEMENT,A,15000,7.49,0.16,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.17073170731707318,Senior
52556,27,42000,RENT,3.0,DEBTCONSOLIDATION,D,12000,16.77,0.29,N,6,1,corrupted_DEBTCONSOLIDATION,RENT_27,0.07317073170731707,Mid-level
52557,29,115000,RENT,13.0,DEBTCONSOLIDATION,A,16000,7.9,0.15,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_29,0.3170731707317073,Senior
52558,43,80000,RENT,15.0,MEDICAL,A,14000,6.92,0.18,N,13,0,corrupted_MEDICAL,RENT_43,0.36585365853658536,Senior
52559,25,60000,RENT,18.745337526483606,MEDICAL,B,800000,10.99,0.13,N,4,0,corrupted_MEDICAL,RENT_25,0.4572033543044782,Senior
52560,22,44000,RENT,6.0,EDUCATION,B,10000,12.69,0.23,N,3,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
52561,24,55000,RENT,8.0,PERSONAL,B,750000,12.53,0.14,N,4,0,corrupted_PERSONAL,RENT_24,0.1951219512195122,Senior
52562,24,143000,RENT,5.0,VENTURE,D,6500,15.37,0.05,N,2,0,corrupted_VENTURE,RENT_24,0.12195121951219512,Mid-level
52563,24,48000,RENT,6.0,MEDICAL,C,1000000,13.49,0.21,N,4,0,corrupted_MEDICAL,RENT_24,0.14634146341463414,Senior
52564,40,50000,RENT,5.754760407643042,VENTURE,A,11000,5.99,0.22,N,14,0,corrupted_VENTURE,RENT_40,0.14036000994251321,Senior
52565,31,45000,RENT,4.0,MEDICAL,B,5000,9.63,0.11,N,8,0,corrupted_MEDICAL,RENT_31,0.0975609756097561,Mid-level
52566,31,24000,RENT,11.775624495679695,MEDICAL,B,700000,10.99,0.29,N,6,0,corrupted_MEDICAL,RENT_31,0.2872103535531633,Senior
52567,31,51000,RENT,15.0,PERSONAL,B,1000,11.12,0.02,N,7,0,corrupted_PERSONAL,RENT_31,0.36585365853658536,Senior
52568,38,84000,RENT,5.0,PERSONAL,A,10000,7.51,0.12,N,12,0,corrupted_PERSONAL,RENT_38,0.12195121951219512,Mid-level
52569,26,110000,RENT,5.0,DEBTCONSOLIDATION,A,10000,8.94,0.09,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_26,0.12195121951219512,Mid-level
52570,26,68500,RENT,3.0,VENTURE,A,10000,7.51,0.15,N,4,0,corrupted_VENTURE,RENT_26,0.07317073170731707,Mid-level
52571,22,25000,RENT,3.0,EDUCATION,B,2000,9.91,0.08,N,4,0,corrupted_EDUCATION,RENT_22,0.07317073170731707,Mid-level
52572,28,54000,RENT,12.0,PERSONAL,A,12000,6.62,0.22,N,6,0,corrupted_PERSONAL,RENT_28,0.2926829268292683,Senior
52573,23,54000,RENT,7.0,MEDICAL,A,3600,7.9,0.07,N,3,0,corrupted_MEDICAL,RENT_23,0.17073170731707318,Senior
52574,30,64900,RENT,14.0,HOMEIMPROVEMENT,B,15000,12.53,0.22,N,6,1,corrupted_HOMEIMPROVEMENT,RENT_30,0.34146341463414637,Senior
52575,23,54000,RENT,7.0,EDUCATION,B,5500,10.99,0.1,N,3,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
52576,25,122004,RENT,9.0,EDUCATION,B,15000,9.99,0.12,N,2,0,corrupted_EDUCATION,RENT_25,0.21951219512195122,Senior
52577,22,40000,RENT,5.0,PERSONAL,C,8000,14.35,0.2,N,2,0,corrupted_PERSONAL,RENT_22,0.12195121951219512,Mid-level
52578,26,80000,RENT,4.0,DEBTCONSOLIDATION,C,300000,13.49,0.04,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_26,0.0975609756097561,Mid-level
52579,22,40000,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.99,0.3,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_22,0.024390243902439025,Junior
52580,25,72000,RENT,9.0,PERSONAL,A,6000,7.88,0.08,N,2,0,corrupted_PERSONAL,RENT_25,0.21951219512195122,Senior
52581,30,57700,RENT,14.0,MEDICAL,B,7000,11.86,0.12,N,8,0,corrupted_MEDICAL,RENT_30,0.34146341463414637,Senior
52582,27,42000,RENT,2.0,EDUCATION,B,10000,9.91,0.24,N,5,0,corrupted_EDUCATION,RENT_27,0.04878048780487805,Mid-level
52583,23,57600,RENT,7.0,PERSONAL,D,12000,18.25,0.2,N,3,0,corrupted_PERSONAL,RENT_23,0.17073170731707318,Senior
52584,29,46700,RENT,3.0,HOMEIMPROVEMENT,C,9000,13.48,0.19,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.07317073170731707,Mid-level
52585,25,42000,RENT,5.0,EDUCATION,D,7400,15.62,0.18,N,4,0,corrupted_EDUCATION,RENT_25,0.12195121951219512,Mid-level
52586,22,66000,RENT,6.0,EDUCATION,B,12000,12.53,0.18,N,2,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
52587,25,48000,RENT,3.0,VENTURE,missing,5000,14.96,0.1,N,2,0,corrupted_VENTURE,RENT_25,0.07317073170731707,Mid-level
52588,38,55000,RENT,5.0,VENTURE,C,3000,13.85,0.05,N,12,0,corrupted_VENTURE,RENT_38,0.12195121951219512,Mid-level
52589,23,38000,RENT,2.0,MEDICAL,C,500000,13.22,0.13,N,4,0,corrupted_MEDICAL,RENT_23,0.04878048780487805,Mid-level
52590,26,25000,RENT,7.200541512679443,DEBTCONSOLIDATION,D,300000,15.33,0.12,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_26,0.17562296372388886,Senior
52591,30,120000,RENT,22.729569376867772,DEBTCONSOLIDATION,B,22000,11.71,0.18,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_30,0.5543797408992139,Senior
52592,22,160000,RENT,2.0,EDUCATION,D,12000,15.65,0.07,N,2,0,corrupted_EDUCATION,RENT_22,0.04878048780487805,Mid-level
52593,31,58000,RENT,12.185940041547314,EDUCATION,A,7000,5.42,0.12,N,9,0,corrupted_EDUCATION,RENT_31,0.2972180497938369,Senior
52594,36,130000,RENT,2.105915549319333,EDUCATION,D,7000,14.96,0.05,N,14,0,corrupted_EDUCATION,RENT_36,0.051363793885837394,Mid-level
52595,21,33000,RENT,2.182817967081875,EDUCATION,C,8000,14.27,0.24,N,3,0,corrupted_EDUCATION,RENT_21,0.05323946261175305,Mid-level
52596,30,47756,RENT,5.0,EDUCATION,B,18000,11.48,0.41,N,6,1,corrupted_EDUCATION,RENT_30,0.12195121951219512,Mid-level
52597,30,48000,RENT,0.0,HOMEIMPROVEMENT,B,3500,10.99,0.07,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_30,0.0,Junior
52598,24,85000,RENT,1.0,DEBTCONSOLIDATION,B,900000,10.36,0.11,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,0.024390243902439025,Junior
52599,26,30000,RENT,0.0,EDUCATION,C,3000,14.27,0.1,N,4,0,corrupted_EDUCATION,RENT_26,0.0,Junior
52600,23,60000,RENT,4.0,EDUCATION,A,800000,7.14,0.13,N,4,0,corrupted_EDUCATION,RENT_23,0.0975609756097561,Mid-level
52601,30,12000,RENT,0.0,VENTURE,C,3000,12.68,0.25,N,10,1,corrupted_VENTURE,RENT_30,0.0,Junior
