emp_length,grade_segment,total_loans,avg_interest_rate,defaults,default_percentage
-1.4408288054777803,B,1,10.36,0.0,0.0
-1.4322295018721416,B,1,10.99,0.0,0.0
-1.429303020644367,C,1,13.49,0.0,0.0
-1.42690945658876,B,1,12.69,0.0,0.0
-1.423635686852312,A,1,8.32,0.0,0.0
-1.4178395634623495,C,1,14.26,0.0,0.0
-1.4147476433696324,A,1,7.51,0.0,0.0
-1.4125609862112967,C,1,13.49,0.0,0.0
-1.3991642699975562,A,1,7.9,0.0,0.0
-1.382881844824805,B,1,10.65,0.0,0.0
-1.3817475867764824,B,1,10.25,0.0,0.0
-1.3816950170962379,A,1,7.14,0.0,0.0
-1.3769845608970135,A,1,6.92,0.0,0.0
-1.3767082817777938,A,1,5.99,0.0,0.0
-1.3762572067055618,A,1,9.63,0.0,0.0
-1.3646923922677958,B,1,10.37,0.0,0.0
-1.3606501969859006,C,1,14.26,0.0,0.0
-1.352665517964109,B,1,10.59,0.0,0.0
-1.3523269460096667,D,1,14.54,0.0,0.0
-1.3389700246893095,B,1,10.99,0.0,0.0
-1.3301159484754095,D,1,16.77,0.0,0.0
-1.3203926907885242,B,1,11.26,0.0,0.0
-1.3182417038377028,missing,1,8.9,0.0,0.0
-1.3156100917227453,C,1,13.48,0.0,0.0
-1.314878541009084,A,1,6.91,0.0,0.0
-1.3133288482025285,A,1,7.14,0.0,0.0
-1.3115816006016,A,1,7.14,0.0,0.0
-1.310672597884257,missing,1,11.71,0.0,0.0
-1.3091508763294115,A,1,7.49,0.0,0.0
-1.3057456899507018,A,1,7.51,0.0,0.0
-1.302978604222886,B,1,12.53,0.0,0.0
-1.299898087315026,A,1,7.88,0.0,0.0
-1.2896987795822459,B,1,12.69,0.0,0.0
-1.2831152868730302,B,1,11.71,0.0,0.0
-1.282257774163639,B,1,11.11,0.0,0.0
-1.274159473543981,B,1,11.71,0.0,0.0
-1.2700812036057976,B,1,11.11,0.0,0.0
-1.2467161809554637,A,1,8.63,0.0,0.0
-1.2400801258695204,missing,1,7.43,0.0,0.0
-1.2359275954362379,C,1,13.99,0.0,0.0
-1.2330991369422106,C,1,12.87,0.0,0.0
-1.2293493430207505,C,1,14.72,0.0,0.0
-1.2225240845163645,B,1,11.11,0.0,0.0
-1.209427801256247,B,1,9.99,0.0,0.0
-1.2086816948080161,A,1,7.14,0.0,0.0
-1.2060236473611532,missing,1,9.99,0.0,0.0
-1.1863201677176947,B,1,10.95,0.0,0.0
-1.1799766788487993,B,1,10.0,0.0,0.0
-1.176753030270064,A,1,7.14,0.0,0.0
-1.175996301432877,F,1,17.9,0.0,0.0
-1.1719554599964885,A,1,7.29,0.0,0.0
-1.168305210780617,B,1,11.71,0.0,0.0
-1.1634533162240732,missing,1,9.99,0.0,0.0
-1.1623754520560063,B,1,12.69,0.0,0.0
-1.1473790733146796,D,1,15.31,0.0,0.0
-1.1454301155893476,B,1,10.62,0.0,0.0
-1.142250993288557,B,1,10.0,0.0,0.0
-1.1408025215061253,B,1,11.99,0.0,0.0
-1.1399269257977576,C,1,12.61,0.0,0.0
-1.1356421124938176,A,1,7.29,0.0,0.0
-1.135181569450032,B,1,10.25,0.0,0.0
-1.1345456072663707,B,1,11.36,0.0,0.0
-1.1207411600313566,B,1,10.59,0.0,0.0
-1.116520843825004,C,1,13.22,0.0,0.0
-1.1156998478295854,C,1,13.23,0.0,0.0
-1.1112521018150514,C,1,14.27,0.0,0.0
-1.1082211053818227,B,1,10.74,0.0,0.0
-1.101048558631546,missing,1,10.99,0.0,0.0
-1.0905816542564777,B,1,10.08,0.0,0.0
-1.0762863893924606,B,1,9.91,0.0,0.0
-1.0680776481738707,C,1,13.47,0.0,0.0
-1.0675085377761517,C,1,13.49,0.0,0.0
-1.066006335563224,A,1,8.49,0.0,0.0
-1.0646072650617064,B,1,10.36,0.0,0.0
-1.0638391350750434,A,1,7.51,0.0,0.0
-1.0366789334099344,A,1,8.9,0.0,0.0
-1.0334160464968756,B,1,10.91,0.0,0.0
-1.0280127666998684,B,1,11.99,0.0,0.0
-1.0278639324931298,A,1,7.66,0.0,0.0
-1.0276446579721537,B,1,11.14,0.0,0.0
-1.0274029318528974,C,1,13.85,0.0,0.0
-1.0185684939935324,B,1,10.99,0.0,0.0
-1.0127237030068388,B,1,10.25,0.0,0.0
-1.011596433003595,C,1,13.85,0.0,0.0
-1.007217205169967,B,1,10.65,0.0,0.0
-0.9980574474144299,B,1,9.25,0.0,0.0
-0.9897391068250498,A,1,5.99,0.0,0.0
-0.9874494893114167,B,1,10.25,0.0,0.0
-0.9753837308042783,B,1,10.62,0.0,0.0
-0.9727187949971157,A,1,7.51,0.0,0.0
-0.9694958081645986,B,1,10.99,0.0,0.0
-0.967647215209329,D,1,15.65,0.0,0.0
-0.9649003198756309,B,1,10.65,0.0,0.0
-0.9543233601172076,A,1,7.49,0.0,0.0
-0.9526413303313186,B,1,9.99,0.0,0.0
-0.9517467398749777,A,1,7.49,0.0,0.0
-0.9481890771640153,C,1,14.27,0.0,0.0
-0.9478097203490954,C,1,11.72,0.0,0.0
-0.9439571789479222,A,1,6.03,0.0,0.0
-0.9425501675657014,A,1,6.62,0.0,0.0
-0.933935631346186,E,1,15.95,0.0,0.0
-0.9331496136819455,B,1,11.14,0.0,0.0
-0.9236799711392347,A,1,9.63,0.0,0.0
-0.9227502261829647,A,1,7.88,0.0,0.0
-0.9208366399691327,missing,1,7.88,0.0,0.0
-0.9146000204964935,B,1,11.99,0.0,0.0
-0.9024962613493299,B,1,11.49,0.0,0.0
-0.898402879889912,A,1,7.51,0.0,0.0
-0.8930330788371483,B,1,11.48,0.0,0.0
-0.8863438885552135,A,1,8.49,0.0,0.0
-0.8816219399182414,A,1,6.39,0.0,0.0
-0.8745560706843829,B,1,10.99,0.0,0.0
-0.8593957816889235,B,1,10.99,0.0,0.0
-0.8571251177847139,C,1,14.27,0.0,0.0
-0.8505983068348364,A,1,6.62,0.0,0.0
-0.8434607980399611,D,1,15.31,0.0,0.0
-0.8429011996574323,C,1,13.43,0.0,0.0
-0.8427646121406929,C,1,13.48,0.0,0.0
-0.8278227827979242,B,1,9.99,0.0,0.0
-0.8210272572975512,A,1,7.14,0.0,0.0
-0.8192559917599676,B,1,10.74,0.0,0.0
-0.8180323567970873,A,1,6.99,0.0,0.0
-0.8098923229912124,B,1,11.11,0.0,0.0
-0.8035128443794441,B,1,11.12,0.0,0.0
-0.7887363737033972,B,1,12.69,0.0,0.0
-0.7801690431251707,B,1,11.12,0.0,0.0
-0.7772650336297149,B,1,9.63,0.0,0.0
-0.7770948727651081,A,1,7.29,0.0,0.0
-0.7758912431146535,A,1,6.62,0.0,0.0
-0.774566945569775,B,1,11.71,0.0,0.0
-0.7701379511502902,B,1,12.21,0.0,0.0
-0.7700580461823985,C,1,13.06,0.0,0.0
-0.7613431378026925,C,1,12.73,0.0,0.0
-0.758178128364623,D,1,16.77,0.0,0.0
-0.7552255581505678,A,1,5.99,0.0,0.0
-0.7541330863103672,A,1,6.62,0.0,0.0
-0.751749824219746,A,1,8.49,0.0,0.0
-0.7412125517336747,A,1,7.51,0.0,0.0
-0.7395084429683765,A,1,7.9,0.0,0.0
-0.7315943088997301,B,1,11.71,0.0,0.0
-0.7191568548957905,D,1,15.99,0.0,0.0
-0.7095833636486293,missing,1,13.16,0.0,0.0
-0.7039415057679195,B,1,11.71,0.0,0.0
-0.6970828380258167,B,1,10.25,0.0,0.0
-0.6897319588187969,B,1,10.65,0.0,0.0
-0.6861467984247533,C,1,11.34,0.0,0.0
-0.6853333497027307,A,1,7.88,0.0,0.0
-0.6796690726533429,A,1,6.54,0.0,0.0
-0.6684733139446064,A,1,6.62,0.0,0.0
-0.6610872822232334,E,1,14.38,0.0,0.0
-0.6597389906500278,C,1,14.22,0.0,0.0
-0.6540720127766361,B,1,9.64,0.0,0.0
-0.6537877795432765,C,1,13.85,0.0,0.0
-0.6516746152899646,missing,1,13.98,0.0,0.0
-0.6382863654859996,missing,1,14.79,0.0,0.0
-0.6079037809889751,B,1,10.59,0.0,0.0
-0.6071920378759481,C,1,15.27,0.0,0.0
-0.5982386951935412,A,1,7.51,0.0,0.0
-0.5860192080032098,C,1,12.29,0.0,0.0
-0.5780563402857961,A,1,7.9,0.0,0.0
-0.574407446449742,B,1,8.88,0.0,0.0
-0.5736192068615021,D,1,16.0,0.0,0.0
-0.5705387772195252,C,1,12.84,0.0,0.0
-0.5700053474369744,A,1,7.66,0.0,0.0
-0.5641282179659486,B,1,9.99,0.0,0.0
-0.5563429721720148,A,1,7.51,0.0,0.0
-0.5563226680208619,A,1,7.74,0.0,0.0
-0.5498202735719002,C,1,15.23,0.0,0.0
-0.5481062548995688,E,1,18.64,0.0,0.0
-0.544582092856666,C,1,13.79,0.0,0.0
-0.544490423808281,B,1,12.69,0.0,0.0
-0.5379506120995714,A,1,9.63,0.0,0.0
-0.5373390196499667,B,1,10.65,0.0,0.0
-0.5285936358646528,B,1,10.99,0.0,0.0
-0.5241187453606606,A,1,9.32,0.0,0.0
-0.5176755348815769,A,1,7.29,0.0,0.0
-0.4912720794745109,D,1,14.96,0.0,0.0
-0.48781235904637965,C,1,13.43,0.0,0.0
-0.48078596267953433,missing,1,13.47,0.0,0.0
-0.4736690556196823,C,1,13.79,0.0,0.0
-0.46543201573641024,missing,1,11.99,0.0,0.0
-0.45381608592326916,B,1,10.75,0.0,0.0
-0.45017371767005177,A,1,8.49,0.0,0.0
-0.4452743909503285,B,1,11.49,0.0,0.0
-0.4306076516149391,missing,1,13.49,0.0,0.0
-0.4163002607709938,D,1,15.7,0.0,0.0
-0.4063763760115382,A,1,7.51,0.0,0.0
-0.406190222537103,missing,1,11.49,0.0,0.0
-0.4040801900315607,B,1,11.48,0.0,0.0
-0.39743378047553746,B,1,10.65,0.0,0.0
-0.3627200110729505,C,1,13.49,0.0,0.0
-0.3622067623658224,A,1,7.74,0.0,0.0
-0.3473926669436319,C,1,12.84,0.0,0.0
-0.3420249301960776,D,1,14.84,0.0,0.0
-0.3416200111680525,A,1,7.14,0.0,0.0
-0.3300151428278846,B,1,11.89,0.0,0.0
-0.3146095712108857,A,1,7.51,0.0,0.0
-0.3063675363781515,A,1,8.49,0.0,0.0
-0.29773346595104666,B,1,10.62,0.0,0.0
-0.2918774283570462,A,1,7.14,0.0,0.0
-0.28841053608828204,B,1,11.86,0.0,0.0
-0.28474104606043493,C,1,12.68,0.0,0.0
-0.2725493402232866,A,1,6.03,0.0,0.0
-0.267616830263794,B,1,12.42,0.0,0.0
-0.2671498307223031,B,1,10.59,0.0,0.0
-0.2645402711918751,A,1,6.91,0.0,0.0
-0.2631391779348249,B,1,10.95,0.0,0.0
-0.2527736157595175,B,1,8.88,0.0,0.0
-0.2507513578534214,B,1,11.89,0.0,0.0
-0.24972087481510608,C,1,13.49,0.0,0.0
-0.2491862035058654,A,1,7.29,0.0,0.0
-0.23924354567847494,B,1,10.99,0.0,0.0
-0.2345705378251819,missing,1,9.32,0.0,0.0
-0.22692076368550562,missing,1,10.59,0.0,0.0
-0.22466659574512082,missing,1,16.29,0.0,0.0
-0.22057705267852423,C,1,13.49,0.0,0.0
-0.21949213202004003,A,1,8.9,0.0,0.0
-0.2134907290499921,A,1,7.51,0.0,0.0
-0.201072870444194,A,1,7.51,0.0,0.0
-0.19350734978223283,D,1,15.99,0.0,0.0
-0.18710275645308272,A,1,5.99,0.0,0.0
-0.18367885557065566,B,1,10.65,0.0,0.0
-0.18258298652321647,B,1,10.37,0.0,0.0
-0.18131883772242982,B,1,10.71,0.0,0.0
-0.17474105584519206,D,1,14.61,0.0,0.0
-0.17430833831558923,B,1,11.99,0.0,0.0
-0.17183494965753443,C,1,13.47,0.0,0.0
-0.1688394511107827,A,1,7.9,0.0,0.0
-0.1609241325606261,missing,1,12.53,0.0,0.0
-0.14736352583243395,B,1,10.99,0.0,0.0
-0.13832045050819985,A,1,7.88,0.0,0.0
-0.13725894327933208,A,1,9.63,0.0,0.0
-0.13176071227209668,C,1,12.87,0.0,0.0
-0.1285314179513859,A,1,6.54,0.0,0.0
-0.12718274051158218,B,1,11.99,0.0,0.0
-0.12676229025386307,A,1,7.9,0.0,0.0
-0.1251927575849101,A,1,7.51,0.0,0.0
-0.12425187773661328,A,1,6.91,0.0,0.0
-0.12340159901729131,C,1,13.43,0.0,0.0
-0.11980366456280311,A,1,8.32,0.0,0.0
-0.11253130287116164,A,1,8.63,0.0,0.0
-0.11153349103512955,A,1,6.03,0.0,0.0
-0.1038020662792325,B,1,11.83,0.0,0.0
-0.10364194390972337,A,1,7.4,0.0,0.0
-0.10134410893450196,C,1,13.49,0.0,0.0
-0.09722451401183463,B,1,10.37,0.0,0.0
-0.09689252395164316,B,1,10.99,0.0,0.0
-0.08705727038055056,A,1,7.88,0.0,0.0
-0.07411159727325334,A,1,5.99,0.0,0.0
-0.0712539770472059,A,1,7.37,0.0,0.0
-0.0711827094398414,B,1,10.99,0.0,0.0
-0.06529296984343924,A,1,9.32,0.0,0.0
-0.06369818514142622,B,1,10.65,0.0,0.0
-0.06247953137670814,A,1,8.9,0.0,0.0
-0.062366127212776235,B,1,9.63,0.0,0.0
-0.05324851485813352,C,1,13.47,0.0,0.0
-0.03641863922577748,A,1,6.03,0.0,0.0
-0.020095225439360487,B,1,9.99,0.0,0.0
-0.01407502379505976,B,1,10.74,0.0,0.0
-0.003973038164250209,E,1,16.82,0.0,0.0
-0.0032168543642203673,D,1,15.65,0.0,0.0
0.011945966119413676,A,1,6.03,0.0,0.0
0.015215525148005504,D,1,16.77,0.0,0.0
0.01873430395138942,missing,1,7.88,0.0,0.0
0.033004365755237686,C,1,13.49,0.0,0.0
0.04170182761924668,B,1,12.42,0.0,0.0
0.04372966855134708,B,1,10.99,0.0,0.0
0.051436898717407864,B,1,10.74,0.0,0.0
0.06335067059874255,C,1,12.98,0.0,0.0
0.06922697449032622,A,1,7.49,0.0,0.0
0.07050104873620322,C,1,11.72,0.0,0.0
0.07425224434685418,A,1,6.99,0.0,0.0
0.07527095542044915,B,1,10.25,0.0,0.0
0.07624813515926565,C,1,13.04,0.0,0.0
0.08025007306870383,A,1,7.14,0.0,0.0
0.09304274332343976,B,1,11.83,0.0,0.0
0.09650712049026344,B,1,10.99,0.0,0.0
0.11006874825853652,missing,1,10.37,0.0,0.0
0.110145047574296,A,1,7.29,0.0,0.0
0.11957903412319948,A,1,8.49,0.0,0.0
0.12066523523037542,A,1,8.32,0.0,0.0
0.12437651095163571,C,1,12.41,0.0,0.0
0.1258504004983585,C,1,14.22,0.0,0.0
0.1290554547152496,B,1,10.59,0.0,0.0
0.132599328438479,missing,1,7.49,0.0,0.0
0.13263393334953388,A,1,6.03,0.0,0.0
0.14181569335842337,B,1,9.99,0.0,0.0
0.15341743403980956,B,1,10.99,0.0,0.0
0.16131570212593838,A,1,5.79,0.0,0.0
0.161489477906032,missing,1,8.49,0.0,0.0
0.16491747579490568,D,1,15.95,0.0,0.0
0.16914097210334433,A,1,7.49,0.0,0.0
0.18725841300806917,A,1,7.51,0.0,0.0
0.19790196904900842,B,1,9.91,0.0,0.0
0.19895193284398682,A,1,7.88,0.0,0.0
0.2032025085751581,B,1,11.26,0.0,0.0
0.22009858045626007,A,1,5.99,0.0,0.0
0.2470853673253881,C,1,12.41,0.0,0.0
0.24956185798758357,A,1,7.74,0.0,0.0
0.2532847761909147,C,1,13.48,0.0,0.0
0.2542250881741805,A,1,7.14,0.0,0.0
0.2584830712838504,C,1,13.98,0.0,0.0
0.25916030680900715,B,1,12.18,0.0,0.0
0.2789119804834126,A,1,7.9,0.0,0.0
0.2819616966015017,B,1,10.95,0.0,0.0
0.2883608400936044,B,1,10.62,0.0,0.0
0.2901608596806646,A,1,9.32,0.0,0.0
0.2905591697352329,missing,1,11.99,0.0,0.0
0.29508772814630113,B,1,8.88,0.0,0.0
0.3059350608172169,A,1,7.9,0.0,0.0
0.31290197497124317,C,1,14.27,0.0,0.0
0.31467864207682705,C,1,13.85,0.0,0.0
0.31530566725469744,missing,1,6.76,0.0,0.0
0.3188621096145179,missing,1,12.73,0.0,0.0
0.3192118570639435,A,1,7.88,0.0,0.0
0.3230776058867839,C,1,13.06,0.0,0.0
0.3505057363885591,A,1,7.49,0.0,0.0
0.3535366142141747,B,1,11.71,0.0,0.0
0.3559314337143413,A,1,5.42,0.0,0.0
0.38917419488933125,C,1,12.53,0.0,0.0
0.40303006295863897,A,1,7.49,0.0,0.0
0.4030586853776863,D,1,13.3,0.0,0.0
0.4051275889380599,B,1,12.18,0.0,0.0
0.4058652766045028,B,1,10.65,0.0,0.0
0.41447073101904497,D,1,15.99,0.0,0.0
0.4157795962757449,missing,1,10.74,0.0,0.0
0.4179488592140719,A,1,7.49,0.0,0.0
0.4258744468940163,B,1,12.21,0.0,0.0
0.4323415307714177,A,1,7.9,0.0,0.0
0.4331997517369208,A,1,7.49,0.0,0.0
0.46065565122590746,A,1,7.29,0.0,0.0
0.46276354681015786,B,1,10.37,0.0,0.0
0.4709842306208008,missing,1,11.49,0.0,0.0
0.4740020926449118,A,1,6.91,0.0,0.0
0.4818687892840279,A,1,6.62,0.0,0.0
0.48193951070826646,A,1,7.51,0.0,0.0
0.48850528974045593,missing,1,6.91,0.0,0.0
0.49314423966443854,B,1,11.83,0.0,0.0
0.493859617192026,A,1,8.49,0.0,0.0
0.49408968585130514,B,1,11.11,0.0,0.0
0.4969073819649692,missing,1,7.88,0.0,0.0
0.5185383327260169,A,1,6.92,0.0,0.0
0.5263009526408844,A,1,7.49,0.0,0.0
0.5342607072560472,C,1,13.99,0.0,0.0
0.5414657688109555,A,1,6.54,0.0,0.0
0.5451813264699304,B,1,10.99,0.0,0.0
0.5507893535249975,C,1,13.06,0.0,0.0
0.5619475936767206,A,1,9.63,0.0,0.0
0.5752063661749638,C,1,14.11,0.0,0.0
0.575314488615724,A,1,6.03,0.0,0.0
0.5790030726349187,C,1,15.27,0.0,0.0
0.5857198095955995,E,1,16.35,0.0,0.0
0.5862439104671129,missing,1,7.88,0.0,0.0
0.5930583990328813,missing,1,7.14,0.0,0.0
0.5937224509105437,D,1,15.7,0.0,0.0
0.6107461715758942,A,1,8.94,0.0,0.0
0.6141539614936828,B,1,10.37,0.0,0.0
0.614397312250154,A,1,6.62,0.0,0.0
0.6153009516792589,C,1,13.99,0.0,0.0
0.6201366164014006,A,1,5.42,0.0,0.0
0.6232940406376102,B,1,11.71,0.0,0.0
0.6248065951329833,missing,1,9.63,0.0,0.0
0.6306849892742292,A,1,8.94,0.0,0.0
0.6328080904295179,B,1,11.99,0.0,0.0
0.6421393170841689,missing,1,13.35,0.0,0.0
0.6436996350181774,C,1,12.99,0.0,0.0
0.6490570909839999,B,1,10.99,0.0,0.0
0.6526978614195468,missing,1,14.26,0.0,0.0
0.6528027996513099,C,1,12.99,0.0,0.0
0.6537774458790462,A,1,6.62,0.0,0.0
0.6656093998754409,B,1,9.99,0.0,0.0
0.6685030539232062,missing,1,12.84,0.0,0.0
0.6698080147944188,B,1,9.99,0.0,0.0
0.6710445023370963,A,1,7.29,0.0,0.0
0.6735374755990291,A,1,8.0,0.0,0.0
0.6867385927727119,missing,1,6.54,0.0,0.0
0.6881440298921988,B,1,10.37,0.0,0.0
0.699643566031968,B,1,11.89,0.0,0.0
0.7008959829769719,A,1,7.88,0.0,0.0
0.7140119834949599,A,1,7.49,0.0,0.0
0.7284628209579851,B,1,11.49,0.0,0.0
0.7291963161135036,B,1,11.12,0.0,0.0
0.7307290057156108,C,1,13.57,0.0,0.0
0.7354124769040644,B,1,10.37,0.0,0.0
0.7377004169588943,A,1,7.88,0.0,0.0
0.7398471361921168,B,1,12.21,0.0,0.0
0.7417980145985625,B,1,10.71,0.0,0.0
0.7465907903681757,B,1,10.37,0.0,0.0
0.7479634861023872,A,1,6.62,0.0,0.0
0.7500101805166071,A,1,7.29,0.0,0.0
0.7550176407831923,C,1,13.48,0.0,0.0
0.7572460651799768,B,1,12.53,0.0,0.0
0.7592901932965259,C,1,13.49,0.0,0.0
0.7742317491012691,C,1,13.49,0.0,0.0
0.7769982748701503,A,1,7.51,0.0,0.0
0.7792806392394036,C,1,12.87,0.0,0.0
0.7867765454451366,B,1,10.38,0.0,0.0
0.8024744232815229,A,1,7.9,0.0,0.0
0.8057419702606199,A,1,7.9,0.0,0.0
0.813242199519034,missing,1,13.06,0.0,0.0
0.8391467668192085,missing,1,13.49,0.0,0.0
0.8397905960635763,A,1,7.49,0.0,0.0
0.8519354406073463,A,1,5.79,0.0,0.0
0.8658313059581867,B,1,9.88,0.0,0.0
0.8673934521883764,B,1,11.14,0.0,0.0
0.8720248263018145,C,1,14.65,0.0,0.0
0.875264409939887,B,1,12.69,0.0,0.0
0.8753602325559324,B,1,10.38,0.0,0.0
0.8764115622118043,C,1,13.57,0.0,0.0
0.8811393734834239,C,1,14.22,0.0,0.0
0.8999737501140184,C,1,13.49,0.0,0.0
0.9005572841139848,A,1,7.14,0.0,0.0
0.9023216559788283,B,1,11.49,0.0,0.0
0.9078762554270601,A,1,5.79,0.0,0.0
0.9141909948711409,B,1,10.08,0.0,0.0
0.9180123212945439,A,1,7.29,0.0,0.0
0.9203160539343145,A,1,7.49,0.0,0.0
0.9227927181048123,missing,1,12.53,0.0,0.0
0.9317176022491915,C,1,14.65,0.0,0.0
0.9325453335271225,A,1,5.99,0.0,0.0
0.9460465285629578,A,1,8.94,0.0,0.0
0.9464359153585795,A,1,7.51,0.0,0.0
0.9507081701078297,A,1,7.88,0.0,0.0
0.9545550230755151,C,1,12.99,0.0,0.0
0.9551945514261934,A,1,6.54,0.0,0.0
0.9557904620190268,missing,1,13.49,0.0,0.0
0.9599332430626113,missing,1,10.38,0.0,0.0
0.9703150391674775,A,1,6.76,0.0,0.0
0.9730760316503482,A,1,7.88,0.0,0.0
0.9787973505426458,B,1,11.71,0.0,0.0
0.9924569319207901,C,1,13.61,0.0,0.0
0.9949250836072849,missing,1,10.59,0.0,0.0
0.9994063304429543,A,1,8.94,0.0,0.0
1.0063288995653545,C,1,12.73,0.0,0.0
1.0067319450055248,B,1,9.76,0.0,0.0
1.010170496475961,missing,1,6.62,0.0,0.0
1.0134593994778358,C,1,13.49,0.0,0.0
1.0152747034527432,B,1,11.12,0.0,0.0
1.0241352775689847,A,1,7.88,0.0,0.0
1.0327402470146256,missing,1,12.21,0.0,0.0
1.0327470726590717,B,1,10.38,0.0,0.0
1.0397751811826836,missing,1,7.49,0.0,0.0
1.0488885306072802,B,1,10.74,0.0,0.0
1.050999139236107,B,1,10.59,0.0,0.0
1.0633860658329009,B,1,10.99,0.0,0.0
1.074338031543883,A,1,7.14,0.0,0.0
1.1099488887472058,C,1,13.85,0.0,0.0
1.1125908808362381,missing,1,10.65,0.0,0.0
1.1184660045021362,B,1,10.99,0.0,0.0
1.125079243926069,A,1,7.49,0.0,0.0
1.128146298972375,missing,1,7.9,0.0,0.0
1.1313256524740347,B,1,11.11,0.0,0.0
1.1456159049136785,D,1,14.54,0.0,0.0
1.1520356922819488,B,1,10.95,0.0,0.0
1.1522038795322114,B,1,10.99,0.0,0.0
1.1695631726967441,E,1,17.06,0.0,0.0
1.1741359517302996,missing,1,9.99,0.0,0.0
1.1764719545177944,A,1,5.79,0.0,0.0
1.1768263670377717,A,1,7.29,0.0,0.0
1.185501531556673,A,1,7.68,0.0,0.0
1.1892802184614402,C,1,15.96,0.0,0.0
1.1914589950623524,B,1,10.99,0.0,0.0
1.1996608489105025,D,1,15.99,0.0,0.0
1.1996648759411765,B,1,11.83,0.0,0.0
1.2125378816894663,A,1,8.94,0.0,0.0
1.2174902866520398,A,1,9.63,0.0,0.0
1.226399419580989,C,1,13.47,0.0,0.0
1.2282267102251605,A,1,7.88,0.0,0.0
1.228284562027372,C,1,13.43,0.0,0.0
1.2404031696885056,B,1,11.83,0.0,0.0
1.2437453042949704,B,1,12.21,0.0,0.0
1.2457243360959351,B,1,9.99,0.0,0.0
1.248796632571703,missing,1,12.18,0.0,0.0
1.2516536317044675,A,1,6.92,0.0,0.0
1.2568375367939388,A,1,7.29,0.0,0.0
1.263447132533969,missing,1,7.88,0.0,0.0
1.2742003467016465,C,1,13.06,0.0,0.0
1.2793044600069545,A,1,7.49,0.0,0.0
1.2819763290436041,B,1,10.99,0.0,0.0
1.2838285330607841,B,1,10.37,0.0,0.0
1.285164631389411,B,1,10.99,0.0,0.0
1.2902827021943455,B,1,10.65,0.0,0.0
1.2918473396581498,missing,1,10.65,0.0,0.0
1.2937617896316593,C,1,13.98,0.0,0.0
1.2950628164682376,B,1,11.71,0.0,0.0
1.3005316502909214,B,1,9.99,0.0,0.0
1.3024581618790063,D,1,12.86,0.0,0.0
1.3152003397577996,A,1,9.63,0.0,0.0
1.3226192197846256,B,1,11.71,0.0,0.0
1.3277449304086137,A,1,6.03,0.0,0.0
1.3314894417836904,B,1,10.75,0.0,0.0
1.3378244808262205,C,1,13.98,0.0,0.0
1.3427066528113474,B,1,10.37,0.0,0.0
1.342884169357653,A,1,5.99,0.0,0.0
1.3451330451711128,A,1,7.9,0.0,0.0
1.3453621367476671,B,1,10.65,0.0,0.0
1.3479222711727612,A,1,5.79,0.0,0.0
1.352791736239757,A,1,6.03,0.0,0.0
1.3534211640344092,missing,1,13.79,0.0,0.0
1.3619403486078872,B,1,11.83,0.0,0.0
1.3712615384199687,A,1,6.17,0.0,0.0
1.3714209646435864,B,1,12.69,0.0,0.0
1.3714544313853532,C,1,13.99,0.0,0.0
1.3719448912253966,D,1,16.29,0.0,0.0
1.3722540862524584,B,1,11.71,0.0,0.0
1.373410576764437,A,1,7.88,0.0,0.0
1.3896317442341717,A,1,7.88,0.0,0.0
1.390074756970598,A,1,6.91,0.0,0.0
1.4014411341234734,B,1,11.86,0.0,0.0
1.4188987927965462,C,1,13.23,0.0,0.0
1.4299181381296724,B,1,10.99,0.0,0.0
1.438684977974497,A,1,6.62,0.0,0.0
1.4446371507698195,A,1,7.51,0.0,0.0
1.446869541188849,missing,1,10.25,0.0,0.0
1.4482135897204471,A,1,5.42,0.0,0.0
1.4512560846560303,E,1,16.0,0.0,0.0
1.4604370681599068,B,1,10.99,0.0,0.0
1.463647152078881,A,1,7.88,0.0,0.0
1.4696154731918405,B,1,9.99,0.0,0.0
1.4713236282852913,missing,1,10.99,0.0,0.0
1.479533620050657,A,1,8.9,0.0,0.0
1.5016437270491423,A,1,9.32,0.0,0.0
1.502769498045871,A,1,7.51,0.0,0.0
1.505175265023952,missing,1,16.77,0.0,0.0
1.5087391516029225,B,1,10.65,0.0,0.0
1.5098554034329443,A,1,6.99,0.0,0.0
1.5235328440325104,B,1,9.99,0.0,0.0
1.5237487875323283,C,1,13.98,0.0,0.0
1.5250690092067742,B,1,9.96,0.0,0.0
1.5257684035119894,A,1,5.79,0.0,0.0
1.5271352158088713,missing,1,7.88,0.0,0.0
1.533650269114053,B,1,11.83,0.0,0.0
1.5685654167142467,B,1,12.18,0.0,0.0
1.5768566783790865,A,1,9.63,0.0,0.0
1.5769573810976674,A,1,11.83,0.0,0.0
1.5810002451696072,missing,1,14.27,0.0,0.0
1.5814568974938337,D,1,15.58,0.0,0.0
1.5948334576887198,B,1,8.88,0.0,0.0
1.5955276646625682,C,1,14.65,0.0,0.0
1.5985451508136608,D,1,14.42,0.0,0.0
1.6041361171845754,B,1,9.91,0.0,0.0
1.6096222338940482,B,1,10.0,0.0,0.0
1.6219466042330866,missing,1,10.0,0.0,0.0
1.6362566743830191,A,1,7.49,0.0,0.0
1.6371830703298709,D,1,13.24,0.0,0.0
1.6476482378955004,A,1,8.0,0.0,0.0
1.6543133817705336,B,1,12.42,0.0,0.0
1.661343661012881,B,1,9.7,0.0,0.0
