id,Age,age_bucket
52544,68,senior
52545,50,adult
52546,49,adult
52547,28,young_adult
52548,410,senior
52549,47,adult
52550,18,young_adult
52551,260,senior
52552,34,adult
52553,820,senior
52554,68,senior
52555,330,senior
52556,28,young_adult
52557,63,mid_senior
52558,18,young_adult
52559,38,adult
52560,66,senior
52561,28,young_adult
52562,60,mid_senior
52563,560,senior
52564,70,senior
52565,49,adult
52566,60,mid_senior
52567,47,adult
52568,25,young_adult
52569,40,adult
52570,35,adult
52571,240,senior
52572,790,senior
52573,58,mid_senior
52574,54,mid_senior
52575,37,adult
52576,81,senior
52577,44,adult
52578,220,senior
52579,37,adult
52580,64,mid_senior
52581,19,young_adult
52582,51,mid_senior
52583,20,young_adult
52584,37,adult
52585,590,senior
52586,750,senior
52587,430,senior
52588,70,senior
52589,670,senior
52590,810,senior
52591,63,mid_senior
52592,62,mid_senior
52593,58,mid_senior
52594,60,mid_senior
52595,690,senior
52596,29,young_adult
52597,500,senior
52598,19,young_adult
52599,76,senior
52600,58,mid_senior
52601,390,senior
52602,580,senior
52603,820,senior
52604,82,senior
52605,56,mid_senior
52606,71,senior
52607,29,young_adult
52608,64,mid_senior
52609,420,senior
52610,750,senior
52611,37,adult
52612,650,senior
52613,23,young_adult
52614,610,senior
52615,79,senior
52616,39,adult
52617,25,young_adult
52618,36,adult
52619,27,young_adult
52620,57,mid_senior
52621,17,child
52622,770,senior
52623,70,senior
52624,850,senior
52625,820,senior
52626,31,adult
52627,49,adult
52628,75,senior
52629,63,mid_senior
52630,330,senior
52631,66,senior
52632,43,adult
52633,810,senior
52634,21,young_adult
52635,600,senior
52636,62,mid_senior
52637,56,mid_senior
52638,68,senior
52639,770,senior
52640,48,adult
52641,78,senior
52642,50,adult
52643,250,senior
52644,270,senior
52645,360,senior
52646,46,adult
52647,55,mid_senior
52648,420,senior
52649,71,senior
52650,570,senior
52651,58,mid_senior
52652,41,adult
52653,27,young_adult
52654,21,young_adult
52655,22,young_adult
52656,39,adult
52657,61,mid_senior
52658,290,senior
52659,66,senior
52660,19,young_adult
52661,28,young_adult
52662,30,young_adult
52663,440,senior
52664,48,adult
52665,32,adult
52666,320,senior
52667,48,adult
52668,21,young_adult
52669,27,young_adult
52670,70,senior
52671,49,adult
52672,140,senior
52673,82,senior
52674,360,senior
52675,690,senior
52676,51,mid_senior
52677,34,adult
52678,35,adult
52679,48,adult
52680,28,young_adult
52681,72,senior
52682,370,senior
52683,65,senior
52684,79,senior
52685,33,adult
52686,78,senior
52687,51,mid_senior
52688,48,adult
52689,66,senior
52690,39,adult
52691,58,mid_senior
52692,34,adult
52693,22,young_adult
52694,500,senior
52695,270,senior
52696,190,senior
52697,48,adult
52698,480,senior
52699,84,senior
52700,77,senior
52701,23,young_adult
52702,590,senior
52703,42,adult
52704,66,senior
52705,65,senior
52706,770,senior
52707,620,senior
52708,48,adult
52709,200,senior
52710,70,senior
52711,44,adult
52712,680,senior
52713,72,senior
52714,27,young_adult
52715,73,senior
52716,240,senior
52717,48,adult
52718,42,adult
52719,19,young_adult
52720,670,senior
52721,840,senior
52722,46,adult
52723,18,young_adult
52724,450,senior
52725,290,senior
52726,280,senior
52727,480,senior
52728,21,young_adult
52729,41,adult
52730,75,senior
52731,600,senior
52732,69,senior
52733,75,senior
52734,630,senior
52735,29,young_adult
52736,260,senior
52737,45,adult
52738,35,adult
52739,850,senior
52740,76,senior
52741,840,senior
52742,23,young_adult
52743,81,senior
52744,18,young_adult
52745,65,senior
52746,66,senior
52747,50,adult
52748,18,young_adult
52749,72,senior
52750,83,senior
52751,30,young_adult
52752,77,senior
52753,74,senior
52754,57,mid_senior
52755,38,adult
52756,56,mid_senior
52757,25,young_adult
52758,46,adult
52759,54,mid_senior
52760,270,senior
52761,640,senior
52762,55,mid_senior
52763,63,mid_senior
52764,22,young_adult
52765,180,senior
52766,730,senior
52767,42,adult
52768,72,senior
52769,59,mid_senior
52770,48,adult
52771,650,senior
52772,57,mid_senior
52773,410,senior
52774,44,adult
52775,33,adult
52776,40,adult
52777,80,senior
52778,71,senior
52779,780,senior
52780,500,senior
52781,69,senior
52782,47,adult
52783,67,senior
52784,48,adult
52785,57,mid_senior
52786,710,senior
52787,440,senior
52788,55,mid_senior
52789,80,senior
52790,83,senior
52791,780,senior
52792,53,mid_senior
52793,600,senior
52794,51,mid_senior
52795,35,adult
52796,46,adult
52797,55,mid_senior
52798,73,senior
52799,35,adult
52800,37,adult
52801,59,mid_senior
52802,24,young_adult
52803,860,senior
52804,65,senior
52805,320,senior
52806,37,adult
52807,700,senior
52808,63,mid_senior
52809,34,adult
52810,820,senior
52811,39,adult
52812,64,mid_senior
52813,390,senior
52814,24,young_adult
52815,22,young_adult
52816,29,young_adult
52817,550,senior
52818,30,young_adult
52819,47,adult
52820,71,senior
52821,32,adult
52822,710,senior
52823,74,senior
52824,690,senior
52825,48,adult
52826,520,senior
52827,690,senior
52828,550,senior
52829,65,senior
52830,40,adult
52831,53,mid_senior
52832,290,senior
52833,54,mid_senior
52834,31,adult
52835,65,senior
52836,630,senior
52837,51,mid_senior
52838,610,senior
52839,830,senior
52840,80,senior
52841,820,senior
52842,76,senior
52843,43,adult
52844,690,senior
52845,73,senior
52846,49,adult
52847,68,senior
52848,32,adult
52849,48,adult
52850,83,senior
52851,78,senior
52852,72,senior
52853,400,senior
52854,760,senior
52855,770,senior
52856,47,adult
52857,49,adult
52858,22,young_adult
52859,560,senior
52860,20,young_adult
52861,71,senior
52862,83,senior
52863,510,senior
52864,370,senior
52865,67,senior
52866,37,adult
52867,290,senior
52868,52,mid_senior
52869,80,senior
52870,60,mid_senior
52871,27,young_adult
52872,23,young_adult
52873,460,senior
52874,46,adult
52875,79,senior
52876,64,mid_senior
52877,56,mid_senior
52878,38,adult
52879,58,mid_senior
52880,47,adult
52881,47,adult
52882,490,senior
52883,73,senior
52884,67,senior
52885,38,adult
52886,830,senior
52887,760,senior
52888,29,young_adult
52889,32,adult
52890,82,senior
52891,780,senior
52892,60,mid_senior
52893,380,senior
52894,41,adult
52895,26,young_adult
52896,80,senior
52897,71,senior
52898,42,adult
52899,40,adult
52900,29,young_adult
52901,74,senior
52902,53,mid_senior
52903,650,senior
52904,44,adult
52905,310,senior
52906,42,adult
52907,18,young_adult
52908,340,senior
52909,68,senior
52910,520,senior
52911,57,mid_senior
52912,31,adult
52913,39,adult
52914,650,senior
52915,55,mid_senior
52916,570,senior
52917,530,senior
52918,450,senior
52919,82,senior
52920,260,senior
52921,61,mid_senior
52922,67,senior
52923,47,adult
52924,62,mid_senior
52925,190,senior
52926,390,senior
52927,49,adult
52928,370,senior
52929,79,senior
52930,250,senior
52931,38,adult
52932,210,senior
52933,44,adult
52934,460,senior
52935,43,adult
52936,21,young_adult
52937,240,senior
52938,40,adult
52939,220,senior
52940,560,senior
52941,62,mid_senior
52942,690,senior
52943,790,senior
52944,33,adult
52945,77,senior
52946,64,mid_senior
52947,78,senior
52948,77,senior
52949,430,senior
52950,550,senior
52951,360,senior
52952,29,young_adult
52953,55,mid_senior
52954,78,senior
52955,660,senior
52956,520,senior
52957,29,young_adult
52958,68,senior
52959,470,senior
52960,81,senior
52961,72,senior
52962,46,adult
52963,41,adult
52964,640,senior
52965,57,mid_senior
52966,79,senior
52967,780,senior
52968,57,mid_senior
52969,18,young_adult
52970,660,senior
52971,44,adult
52972,570,senior
52973,57,mid_senior
52974,320,senior
52975,76,senior
52976,54,mid_senior
52977,78,senior
52978,360,senior
52979,78,senior
52980,650,senior
52981,70,senior
52982,18,young_adult
52983,20,young_adult
52984,180,senior
52985,37,adult
52986,380,senior
52987,19,young_adult
52988,42,adult
52989,69,senior
52990,69,senior
52991,210,senior
52992,690,senior
52993,54,mid_senior
52994,460,senior
52995,72,senior
52996,35,adult
52997,27,young_adult
52998,59,mid_senior
52999,80,senior
53000,27,young_adult
53001,79,senior
53002,81,senior
53003,430,senior
53004,29,young_adult
53005,450,senior
53006,720,senior
53007,83,senior
53008,53,mid_senior
53009,72,senior
53010,66,senior
53011,61,mid_senior
53012,68,senior
53013,270,senior
53014,68,senior
53015,510,senior
53016,48,adult
53017,80,senior
53018,43,adult
53019,620,senior
53020,59,mid_senior
53021,33,adult
53022,370,senior
53023,31,adult
53024,39,adult
53025,39,adult
53026,22,young_adult
53027,28,young_adult
53028,360,senior
53029,74,senior
53030,720,senior
53031,58,mid_senior
53032,740,senior
53033,22,young_adult
53034,80,senior
53035,600,senior
53036,76,senior
53037,450,senior
53038,61,mid_senior
53039,78,senior
53040,61,mid_senior
53041,73,senior
53042,81,senior
53043,800,senior
53044,53,mid_senior
53045,48,adult
53046,830,senior
53047,32,adult
53048,77,senior
53049,36,adult
53050,600,senior
53051,72,senior
53052,78,senior
53053,57,mid_senior
53054,62,mid_senior
53055,470,senior
53056,20,young_adult
53057,370,senior
53058,44,adult
53059,690,senior
53060,620,senior
53061,40,adult
53062,76,senior
53063,850,senior
53064,33,adult
53065,36,adult
53066,32,adult
53067,780,senior
53068,41,adult
53069,79,senior
53070,82,senior
53071,690,senior
53072,820,senior
53073,250,senior
53074,53,mid_senior
53075,790,senior
53076,20,young_adult
53077,75,senior
53078,280,senior
53079,73,senior
53080,440,senior
53081,46,adult
53082,62,mid_senior
53083,58,mid_senior
53084,80,senior
53085,65,senior
53086,44,adult
53087,34,adult
53088,40,adult
53089,84,senior
53090,32,adult
53091,460,senior
53092,56,mid_senior
53093,37,adult
53094,85,senior
53095,67,senior
53096,51,mid_senior
53097,560,senior
53098,54,mid_senior
53099,21,young_adult
53100,270,senior
53101,57,mid_senior
53102,550,senior
53103,23,young_adult
53104,23,young_adult
53105,85,senior
53106,85,senior
53107,480,senior
53108,780,senior
53109,82,senior
53110,70,senior
53111,85,senior
53112,78,senior
53113,27,young_adult
53114,78,senior
53115,77,senior
53116,660,senior
53117,500,senior
53118,23,young_adult
53119,750,senior
53120,47,adult
53121,250,senior
53122,520,senior
53123,60,mid_senior
53124,26,young_adult
53125,23,young_adult
53126,38,adult
53127,14,child
53128,47,adult
53129,62,mid_senior
53130,46,adult
53131,72,senior
53132,43,adult
53133,55,mid_senior
53134,650,senior
53135,46,adult
53136,43,adult
53137,85,senior
53138,770,senior
53139,18,young_adult
53140,77,senior
53141,59,mid_senior
53142,72,senior
53143,800,senior
53144,66,senior
53145,23,young_adult
53146,68,senior
53147,570,senior
53148,36,adult
53149,86,senior
53150,23,young_adult
53151,51,mid_senior
53152,64,mid_senior
53153,520,senior
53154,32,adult
53155,570,senior
53156,37,adult
53157,53,mid_senior
53158,83,senior
53159,25,young_adult
53160,78,senior
53161,770,senior
53162,360,senior
53163,82,senior
53164,34,adult
53165,42,adult
53166,26,young_adult
53167,260,senior
53168,760,senior
53169,44,adult
53170,58,mid_senior
53171,19,young_adult
53172,73,senior
53173,740,senior
53174,240,senior
53175,80,senior
53176,83,senior
53177,24,young_adult
53178,460,senior
53179,700,senior
53180,44,adult
53181,65,senior
53182,65,senior
53183,320,senior
53184,48,adult
53185,28,young_adult
53186,63,mid_senior
53187,20,young_adult
53188,59,mid_senior
53189,480,senior
53190,25,young_adult
53191,68,senior
53192,460,senior
53193,31,adult
53194,46,adult
53195,540,senior
53196,72,senior
53197,280,senior
53198,800,senior
53199,37,adult
53200,60,mid_senior
53201,700,senior
53202,84,senior
53203,51,mid_senior
53204,61,mid_senior
53205,84,senior
53206,84,senior
53207,45,adult
53208,24,young_adult
53209,32,adult
53210,78,senior
53211,54,mid_senior
53212,70,senior
53213,680,senior
53214,390,senior
53215,69,senior
53216,180,senior
53217,18,young_adult
53218,620,senior
53219,44,adult
53220,20,young_adult
53221,21,young_adult
53222,38,adult
53223,54,mid_senior
53224,440,senior
53225,640,senior
53226,580,senior
53227,64,mid_senior
53228,700,senior
53229,18,young_adult
53230,55,mid_senior
53231,64,mid_senior
53232,57,mid_senior
53233,66,senior
53234,180,senior
53235,47,adult
53236,57,mid_senior
53237,570,senior
53238,720,senior
53239,45,adult
53240,55,mid_senior
53241,47,adult
53242,31,adult
53243,530,senior
53244,84,senior
53245,61,mid_senior
53246,650,senior
53247,36,adult
53248,53,mid_senior
53249,35,adult
53250,710,senior
53251,490,senior
53252,390,senior
53253,40,adult
53254,350,senior
53255,74,senior
53256,440,senior
53257,25,young_adult
53258,250,senior
53259,60,mid_senior
53260,47,adult
53261,39,adult
53262,790,senior
53263,34,adult
53264,64,mid_senior
53265,69,senior
53266,48,adult
53267,730,senior
53268,530,senior
53269,82,senior
53270,27,young_adult
53271,760,senior
53272,44,adult
53273,45,adult
53274,64,mid_senior
53275,330,senior
53276,230,senior
53277,73,senior
53278,450,senior
53279,24,young_adult
53280,19,young_adult
53281,24,young_adult
53282,390,senior
53283,670,senior
53284,56,mid_senior
53285,51,mid_senior
53286,580,senior
53287,780,senior
53288,67,senior
53289,800,senior
53290,74,senior
53291,55,mid_senior
53292,650,senior
53293,31,adult
53294,770,senior
53295,200,senior
53296,51,mid_senior
53297,47,adult
53298,810,senior
53299,60,mid_senior
53300,80,senior
53301,77,senior
53302,590,senior
53303,40,adult
53304,470,senior
53305,59,mid_senior
53306,38,adult
53307,61,mid_senior
53308,70,senior
53309,84,senior
53310,79,senior
53311,78,senior
53312,84,senior
53313,42,adult
53314,62,mid_senior
53315,20,young_adult
53316,60,mid_senior
53317,58,mid_senior
53318,730,senior
53319,23,young_adult
53320,55,mid_senior
53321,49,adult
53322,24,young_adult
53323,340,senior
53324,680,senior
53325,28,young_adult
53326,76,senior
53327,500,senior
53328,25,young_adult
53329,61,mid_senior
53330,18,young_adult
53331,41,adult
53332,330,senior
53333,57,mid_senior
53334,44,adult
53335,580,senior
53336,29,young_adult
53337,640,senior
53338,38,adult
53339,520,senior
53340,51,mid_senior
53341,740,senior
53342,190,senior
53343,850,senior
53344,56,mid_senior
53345,480,senior
53346,27,young_adult
53347,69,senior
53348,57,mid_senior
53349,43,adult
53350,37,adult
53351,47,adult
53352,640,senior
53353,68,senior
53354,49,adult
53355,38,adult
53356,570,senior
53357,56,mid_senior
53358,81,senior
53359,31,adult
53360,840,senior
53361,26,young_adult
53362,36,adult
53363,68,senior
53364,68,senior
53365,69,senior
53366,39,adult
53367,61,mid_senior
53368,29,young_adult
53369,49,adult
53370,26,young_adult
53371,73,senior
53372,71,senior
53373,27,young_adult
53374,24,young_adult
53375,680,senior
53376,81,senior
53377,750,senior
53378,84,senior
53379,34,adult
53380,64,mid_senior
53381,640,senior
53382,62,mid_senior
53383,82,senior
53384,28,young_adult
53385,320,senior
53386,800,senior
53387,48,adult
53388,220,senior
53389,57,mid_senior
53390,35,adult
53391,36,adult
53392,450,senior
53393,580,senior
53394,840,senior
53395,49,adult
53396,43,adult
53397,480,senior
53398,230,senior
53399,50,adult
53400,52,mid_senior
53401,75,senior
53402,690,senior
53403,690,senior
53404,56,mid_senior
53405,810,senior
53406,18,young_adult
53407,49,adult
53408,56,mid_senior
53409,26,young_adult
53410,290,senior
53411,66,senior
53412,76,senior
53413,72,senior
53414,58,mid_senior
53415,28,young_adult
53416,44,adult
53417,760,senior
53418,480,senior
53419,60,mid_senior
53420,470,senior
53421,180,senior
53422,76,senior
53423,340,senior
53424,810,senior
53425,850,senior
53426,80,senior
53427,19,young_adult
53428,520,senior
53429,38,adult
53430,61,mid_senior
53431,83,senior
53432,66,senior
53433,23,young_adult
53434,32,adult
53435,67,senior
53436,21,young_adult
53437,380,senior
53438,35,adult
53439,740,senior
53440,72,senior
53441,52,mid_senior
53442,50,adult
53443,22,young_adult
53444,640,senior
53445,65,senior
53446,65,senior
53447,43,adult
53448,570,senior
53449,58,mid_senior
53450,410,senior
53451,84,senior
53452,39,adult
53453,28,young_adult
53454,27,young_adult
53455,65,senior
53456,810,senior
53457,47,adult
53458,70,senior
53459,56,mid_senior
53460,63,mid_senior
53461,74,senior
53462,60,mid_senior
53463,640,senior
53464,48,adult
53465,760,senior
53466,430,senior
53467,72,senior
53468,68,senior
53469,56,mid_senior
53470,79,senior
53471,320,senior
53472,53,mid_senior
53473,18,young_adult
53474,270,senior
53475,83,senior
53476,470,senior
53477,28,young_adult
53478,51,mid_senior
53479,31,adult
53480,520,senior
53481,30,young_adult
53482,58,mid_senior
53483,23,young_adult
53484,65,senior
53485,840,senior
53486,760,senior
53487,370,senior
53488,20,young_adult
53489,550,senior
53490,82,senior
53491,74,senior
53492,360,senior
53493,46,adult
53494,59,mid_senior
53495,57,mid_senior
53496,58,mid_senior
53497,840,senior
53498,220,senior
53499,41,adult
53500,790,senior
53501,850,senior
53502,37,adult
53503,59,mid_senior
53504,45,adult
53505,73,senior
53506,850,senior
53507,75,senior
53508,610,senior
53509,53,mid_senior
53510,520,senior
53511,65,senior
53512,58,mid_senior
53513,410,senior
53514,26,young_adult
53515,48,adult
53516,26,young_adult
53517,24,young_adult
53518,50,adult
53519,44,adult
53520,20,young_adult
53521,53,mid_senior
53522,79,senior
53523,20,young_adult
53524,42,adult
53525,54,mid_senior
53526,23,young_adult
53527,34,adult
53528,420,senior
53529,73,senior
53530,58,mid_senior
53531,50,adult
53532,73,senior
53533,190,senior
53534,71,senior
53535,46,adult
53536,62,mid_senior
53537,23,young_adult
53538,65,senior
53539,56,mid_senior
53540,410,senior
53541,25,young_adult
53542,71,senior
53543,22,young_adult
53544,66,senior
53545,620,senior
53546,57,mid_senior
53547,51,mid_senior
53548,85,senior
53549,35,adult
53550,38,adult
53551,600,senior
53552,61,mid_senior
53553,200,senior
53554,250,senior
53555,19,young_adult
53556,450,senior
53557,840,senior
53558,70,senior
53559,640,senior
53560,65,senior
53561,630,senior
53562,65,senior
53563,24,young_adult
53564,600,senior
53565,74,senior
53566,300,senior
53567,430,senior
53568,360,senior
53569,22,young_adult
53570,31,adult
53571,52,mid_senior
53572,80,senior
53573,76,senior
53574,22,young_adult
53575,57,mid_senior
53576,800,senior
53577,34,adult
53578,520,senior
53579,560,senior
53580,63,mid_senior
53581,27,young_adult
53582,570,senior
53583,61,mid_senior
53584,63,mid_senior
53585,80,senior
53586,390,senior
53587,82,senior
53588,55,mid_senior
53589,49,adult
53590,41,adult
53591,28,young_adult
53592,49,adult
53593,41,adult
53594,460,senior
53595,47,adult
53596,84,senior
53597,610,senior
53598,81,senior
53599,370,senior
53600,380,senior
53601,49,adult
53602,26,young_adult
53603,69,senior
53604,63,mid_senior
53605,58,mid_senior
53606,41,adult
53607,53,mid_senior
53608,290,senior
53609,70,senior
53610,73,senior
53611,29,young_adult
53612,280,senior
53613,32,adult
53614,330,senior
53615,70,senior
53616,18,young_adult
53617,660,senior
53618,800,senior
53619,67,senior
53620,53,mid_senior
53621,850,senior
53622,80,senior
53623,27,young_adult
53624,340,senior
53625,750,senior
53626,51,mid_senior
53627,590,senior
53628,230,senior
53629,420,senior
53630,19,young_adult
53631,72,senior
53632,58,mid_senior
53633,84,senior
53634,45,adult
53635,600,senior
53636,39,adult
53637,51,mid_senior
53638,850,senior
53639,350,senior
53640,46,adult
53641,62,mid_senior
53642,52,mid_senior
53643,190,senior
53644,25,young_adult
53645,64,mid_senior
53646,34,adult
53647,26,young_adult
53648,56,mid_senior
53649,330,senior
53650,22,young_adult
53651,61,mid_senior
53652,34,adult
53653,660,senior
53654,710,senior
53655,43,adult
53656,50,adult
53657,26,young_adult
53658,52,mid_senior
53659,81,senior
53660,35,adult
53661,660,senior
53662,760,senior
53663,23,young_adult
53664,24,young_adult
53665,53,mid_senior
53666,470,senior
53667,710,senior
53668,40,adult
53669,750,senior
53670,31,adult
53671,37,adult
53672,24,young_adult
53673,56,mid_senior
53674,67,senior
53675,77,senior
53676,44,adult
53677,19,young_adult
53678,59,mid_senior
53679,50,adult
53680,580,senior
53681,530,senior
53682,77,senior
53683,28,young_adult
53684,550,senior
53685,23,young_adult
53686,510,senior
53687,58,mid_senior
53688,260,senior
53689,600,senior
53690,63,mid_senior
53691,61,mid_senior
53692,24,young_adult
53693,33,adult
53694,810,senior
53695,45,adult
53696,52,mid_senior
53697,51,mid_senior
53698,41,adult
53699,600,senior
53700,50,adult
53701,58,mid_senior
53702,690,senior
53703,28,young_adult
53704,74,senior
53705,480,senior
53706,770,senior
53707,480,senior
53708,74,senior
53709,310,senior
53710,58,mid_senior
53711,27,young_adult
53712,74,senior
53713,580,senior
53714,43,adult
53715,330,senior
53716,70,senior
53717,32,adult
53718,830,senior
53719,28,young_adult
53720,56,mid_senior
53721,750,senior
53722,30,young_adult
53723,76,senior
53724,58,mid_senior
53725,35,adult
53726,78,senior
53727,59,mid_senior
53728,69,senior
53729,850,senior
53730,800,senior
53731,64,mid_senior
53732,390,senior
53733,39,adult
53734,57,mid_senior
53735,41,adult
53736,48,adult
53737,700,senior
53738,610,senior
53739,40,adult
53740,56,mid_senior
53741,83,senior
53742,66,senior
53743,34,adult
53744,78,senior
53745,25,young_adult
53746,65,senior
53747,85,senior
53748,41,adult
53749,81,senior
53750,45,adult
53751,65,senior
53752,75,senior
53753,310,senior
53754,26,young_adult
53755,45,adult
53756,61,mid_senior
53757,300,senior
53758,200,senior
53759,73,senior
53760,230,senior
53761,520,senior
53762,700,senior
53763,70,senior
53764,49,adult
53765,56,mid_senior
53766,840,senior
53767,750,senior
53768,39,adult
53769,270,senior
53770,180,senior
53771,50,adult
53772,31,adult
53773,21,young_adult
53774,370,senior
53775,760,senior
53776,84,senior
53777,840,senior
53778,58,mid_senior
53779,21,young_adult
53780,18,young_adult
53781,24,young_adult
53782,45,adult
53783,27,young_adult
53784,61,mid_senior
53785,67,senior
53786,42,adult
53787,49,adult
53788,690,senior
53789,53,mid_senior
53790,28,young_adult
53791,55,mid_senior
53792,640,senior
53793,23,young_adult
53794,420,senior
53795,78,senior
53796,57,mid_senior
53797,75,senior
53798,210,senior
53799,51,mid_senior
53800,75,senior
53801,770,senior
53802,73,senior
53803,450,senior
53804,62,mid_senior
53805,19,young_adult
53806,80,senior
53807,52,mid_senior
53808,68,senior
53809,48,adult
53810,24,young_adult
53811,50,adult
53812,76,senior
53813,54,mid_senior
53814,78,senior
53815,520,senior
53816,630,senior
53817,50,adult
53818,280,senior
53819,68,senior
53820,74,senior
53821,58,mid_senior
53822,28,young_adult
53823,21,young_adult
53824,82,senior
53825,84,senior
53826,49,adult
53827,44,adult
53828,79,senior
53829,57,mid_senior
53830,77,senior
53831,51,mid_senior
53832,73,senior
53833,66,senior
53834,27,young_adult
53835,770,senior
53836,79,senior
53837,57,mid_senior
53838,74,senior
53839,76,senior
53840,26,young_adult
53841,620,senior
53842,67,senior
53843,42,adult
53844,350,senior
53845,59,mid_senior
53846,41,adult
53847,63,mid_senior
53848,76,senior
53849,35,adult
53850,21,young_adult
53851,56,mid_senior
53852,72,senior
53853,64,mid_senior
53854,61,mid_senior
53855,28,young_adult
53856,61,mid_senior
53857,54,mid_senior
53858,50,adult
53859,33,adult
53860,570,senior
53861,40,adult
53862,38,adult
53863,46,adult
53864,52,mid_senior
53865,510,senior
53866,34,adult
53867,600,senior
53868,290,senior
53869,75,senior
53870,39,adult
53871,61,mid_senior
53872,310,senior
53873,22,young_adult
53874,20,young_adult
53875,450,senior
53876,670,senior
53877,810,senior
53878,82,senior
53879,34,adult
53880,80,senior
53881,24,young_adult
53882,23,young_adult
53883,770,senior
53884,700,senior
53885,64,mid_senior
53886,51,mid_senior
53887,190,senior
53888,510,senior
53889,410,senior
53890,550,senior
53891,820,senior
53892,53,mid_senior
53893,500,senior
53894,19,young_adult
53895,38,adult
53896,47,adult
53897,72,senior
53898,47,adult
53899,82,senior
53900,64,mid_senior
53901,34,adult
53902,42,adult
53903,34,adult
53904,570,senior
53905,42,adult
53906,67,senior
53907,310,senior
53908,270,senior
53909,460,senior
53910,370,senior
53911,59,mid_senior
53912,67,senior
53913,78,senior
53914,47,adult
53915,340,senior
53916,410,senior
53917,74,senior
53918,63,mid_senior
53919,610,senior
53920,69,senior
53921,85,senior
53922,72,senior
53923,73,senior
53924,250,senior
53925,52,mid_senior
53926,420,senior
53927,69,senior
53928,42,adult
53929,840,senior
53930,64,mid_senior
53931,36,adult
53932,79,senior
53933,40,adult
53934,62,mid_senior
53935,620,senior
53936,20,young_adult
53937,50,adult
53938,25,young_adult
53939,310,senior
53940,21,young_adult
53941,720,senior
53942,28,young_adult
53943,41,adult
53944,80,senior
53945,550,senior
53946,65,senior
53947,35,adult
53948,42,adult
53949,750,senior
53950,24,young_adult
53951,710,senior
53952,83,senior
53953,61,mid_senior
53954,68,senior
53955,64,mid_senior
53956,37,adult
53957,82,senior
53958,510,senior
53959,620,senior
53960,250,senior
53961,29,young_adult
53962,78,senior
53963,560,senior
53964,63,mid_senior
53965,360,senior
53966,610,senior
53967,66,senior
53968,80,senior
53969,54,mid_senior
53970,74,senior
53971,80,senior
53972,390,senior
53973,80,senior
53974,79,senior
53975,170,senior
53976,21,young_adult
53977,62,mid_senior
53978,31,adult
53979,54,mid_senior
53980,67,senior
53981,60,mid_senior
53982,63,mid_senior
53983,31,adult
53984,35,adult
53985,58,mid_senior
53986,28,young_adult
53987,53,mid_senior
53988,20,young_adult
53989,180,senior
53990,470,senior
53991,75,senior
53992,820,senior
53993,56,mid_senior
53994,730,senior
53995,44,adult
53996,25,young_adult
53997,21,young_adult
53998,80,senior
53999,63,mid_senior
54000,800,senior
54001,68,senior
54002,60,mid_senior
54003,79,senior
54004,56,mid_senior
54005,610,senior
54006,310,senior
54007,71,senior
54008,50,adult
54009,36,adult
54010,54,mid_senior
54011,180,senior
54012,67,senior
54013,18,young_adult
54014,28,young_adult
54015,290,senior
54016,79,senior
54017,40,adult
54018,55,mid_senior
54019,590,senior
54020,79,senior
54021,70,senior
54022,77,senior
54023,41,adult
54024,63,mid_senior
54025,23,young_adult
54026,64,mid_senior
54027,31,adult
54028,440,senior
54029,35,adult
54030,550,senior
54031,70,senior
54032,190,senior
54033,44,adult
54034,73,senior
54035,38,adult
54036,73,senior
54037,820,senior
54038,48,adult
54039,680,senior
54040,82,senior
54041,660,senior
54042,35,adult
54043,24,young_adult
54044,38,adult
54045,23,young_adult
54046,57,mid_senior
54047,40,adult
54048,68,senior
54049,800,senior
54050,52,mid_senior
54051,47,adult
54052,58,mid_senior
54053,790,senior
54054,59,mid_senior
54055,49,adult
54056,840,senior
54057,50,adult
54058,73,senior
54059,18,young_adult
54060,47,adult
54061,270,senior
54062,48,adult
54063,66,senior
54064,56,mid_senior
54065,570,senior
54066,61,mid_senior
54067,71,senior
54068,44,adult
54069,76,senior
54070,220,senior
54071,75,senior
54072,18,young_adult
54073,640,senior
54074,320,senior
54075,820,senior
54076,29,young_adult
54077,69,senior
54078,73,senior
54079,42,adult
54080,56,mid_senior
54081,22,young_adult
54082,790,senior
54083,19,young_adult
54084,77,senior
54085,47,adult
54086,77,senior
54087,42,adult
54088,58,mid_senior
54089,28,young_adult
54090,34,adult
54091,280,senior
54092,42,adult
54093,680,senior
54094,56,mid_senior
54095,86,senior
54096,380,senior
54097,63,mid_senior
54098,49,adult
54099,73,senior
54100,30,young_adult
54101,280,senior
54102,66,senior
54103,26,young_adult
54104,26,young_adult
54105,67,senior
54106,41,adult
54107,610,senior
54108,57,mid_senior
54109,82,senior
54110,75,senior
54111,360,senior
54112,54,mid_senior
54113,57,mid_senior
54114,40,adult
54115,490,senior
54116,79,senior
54117,22,young_adult
54118,49,adult
54119,38,adult
54120,800,senior
54121,470,senior
54122,810,senior
54123,320,senior
54124,46,adult
54125,790,senior
54126,25,young_adult
54127,44,adult
54128,36,adult
54129,25,young_adult
54130,65,senior
54131,56,mid_senior
54132,700,senior
54133,840,senior
54134,35,adult
54135,850,senior
54136,25,young_adult
54137,40,adult
54138,43,adult
54139,470,senior
54140,19,young_adult
54141,59,mid_senior
54142,300,senior
54143,37,adult
54144,33,adult
